Concurso;Data;Coluna 1;Coluna 2;Coluna 3;Coluna 4;Coluna 5;Ganhadores;Prêmio
4806;20/10/2018;2;3;4;45;78;0;
4807;22/10/2018;6;16;24;56;59;1;2104788,37
4808;23/10/2018;19;32;41;66;72;0;
4809;24/10/2018;6;18;55;57;80;1;1240494,07
4810;25/10/2018;5;9;39;51;63;0;
4811;26/10/2018;3;36;50;51;62;0;
4812;27/10/2018;1;9;39;42;56;2;998044,37
4813;29/10/2018;40;60;65;66;76;0;
4814;30/10/2018;2;3;25;31;74;0;
4815;31/10/2018;12;18;19;37;43;0;
4816;01/11/2018;20;21;33;47;78;0;
4817;03/11/2018;11;13;18;23;45;1;3787730,72
4818;05/11/2018;4;26;51;53;77;0;
4819;06/11/2018;9;16;21;55;80;0;
4820;07/11/2018;9;14;30;44;64;0;
4821;08/11/2018;3;44;59;60;77;0;
4822;09/11/2018;40;52;54;66;72;0;
4823;10/11/2018;25;32;39;42;52;0;
4824;12/11/2018;5;17;27;29;51;3;1982060,90
4825;13/11/2018;29;32;42;45;59;0;
4826;14/11/2018;38;42;44;46;73;2;670458,40
4827;16/11/2018;4;31;34;64;76;0;
4828;17/11/2018;2;6;32;53;78;0;
4829;19/11/2018;19;39;53;57;60;1;2118472,81
4830;20/11/2018;11;16;38;43;71;0;
4831;21/11/2018;20;31;56;62;64;0;
4832;22/11/2018;40;45;51;61;78;0;
4833;23/11/2018;8;14;15;17;42;0;
4834;24/11/2018;9;21;47;77;80;0;
4835;26/11/2018;18;20;35;58;80;0;
4836;27/11/2018;1;3;34;47;73;2;2667397,15
4837;28/11/2018;1;52;59;62;70;0;
4838;29/11/2018;1;34;40;63;75;1;1267407,19
4839;30/11/2018;6;11;15;33;39;0;
4840;01/12/2018;15;33;52;67;70;0;
4841;03/12/2018;16;38;53;54;55;0;
4842;04/12/2018;6;24;54;55;69;0;
4843;05/12/2018;52;67;71;72;79;1;3994377,56
4844;06/12/2018;7;15;26;43;73;0;
4845;07/12/2018;6;11;15;36;59;1;1410047,50
4846;08/12/2018;4;15;21;41;52;0;
4847;10/12/2018;24;29;56;64;68;0;
4848;11/12/2018;11;15;42;44;56;0;
4849;12/12/2018;33;34;43;44;46;1;2959891,65
4850;13/12/2018;13;44;53;63;71;0;
4851;14/12/2018;8;44;71;75;80;0;
4852;15/12/2018;19;20;43;51;67;0;
4853;17/12/2018;5;6;39;42;64;0;
4854;18/12/2018;2;16;18;19;47;0;
4855;19/12/2018;3;7;36;65;68;0;
4856;20/12/2018;4;16;23;50;73;0;
4857;21/12/2018;32;41;42;66;72;0;
4858;22/12/2018;4;5;15;23;39;0;
4859;24/12/2018;15;30;56;67;70;0;
4860;26/12/2018;6;8;10;19;63;1;10225817,62
4861;27/12/2018;6;21;36;38;65;0;
4862;28/12/2018;18;55;61;71;76;1;1381470,72
4863;29/12/2018;23;26;45;50;74;0;
4864;31/12/2018;9;12;35;73;75;0;
4865;02/01/2019;19;35;61;67;73;0;
4866;03/01/2019;4;30;63;71;75;0;
4867;04/01/2019;6;24;30;61;73;1;3716169,44
4868;05/01/2019;4;9;50;62;72;0;
4869;07/01/2019;6;21;52;67;73;0;
4870;08/01/2019;7;16;31;49;55;0;
4871;09/01/2019;35;60;66;72;79;0;
4872;10/01/2019;19;36;49;65;67;1;4045105,10
4873;11/01/2019;1;4;14;18;43;0;
4874;12/01/2019;26;44;51;61;74;0;
4875;14/01/2019;10;11;23;37;67;0;
4876;15/01/2019;4;34;55;58;63;0;
4877;16/01/2019;4;10;64;71;75;1;3927137,86
4878;17/01/2019;5;42;43;69;78;0;
4879;18/01/2019;14;15;47;50;72;0;
4880;19/01/2019;37;39;51;53;76;0;
4881;21/01/2019;10;20;65;66;79;0;
4882;22/01/2019;15;48;54;65;66;0;
4883;23/01/2019;15;18;36;40;66;0;
4884;24/01/2019;6;26;29;44;62;0;
4885;25/01/2019;4;9;21;63;66;0;
4886;26/01/2019;26;47;61;65;74;0;
4887;28/01/2019;17;29;41;46;51;0;
4888;29/01/2019;40;44;58;62;77;0;
4889;30/01/2019;12;18;46;49;64;1;11365864,77
4890;31/01/2019;41;44;63;65;76;0;
4891;01/02/2019;40;42;64;66;73;0;
4892;02/02/2019;12;45;57;61;65;0;
4893;04/02/2019;8;20;31;47;59;0;
4894;05/02/2019;21;41;48;49;61;0;
4895;06/02/2019;29;30;56;59;78;0;
4896;07/02/2019;6;19;25;31;42;0;
4897;08/02/2019;24;50;52;54;55;0;
4898;09/02/2019;11;12;51;79;80;1;8765747,53
4899;11/02/2019;7;12;36;42;48;0;
4900;12/02/2019;4;19;40;46;69;0;
4901;13/02/2019;3;35;53;76;78;0;
4902;14/02/2019;7;44;67;72;78;0;
4903;15/02/2019;4;47;51;52;54;0;
4904;16/02/2019;7;45;57;58;77;0;
4905;18/02/2019;23;27;40;58;80;0;
4906;19/02/2019;21;61;67;72;77;0;
4907;20/02/2019;16;18;31;43;68;0;
4908;21/02/2019;3;12;15;28;44;1;9841504,57
4909;22/02/2019;6;36;43;49;65;0;
4910;23/02/2019;16;38;42;70;71;1;1346933,73
4911;25/02/2019;20;28;32;50;72;0;
4912;26/02/2019;28;32;39;54;58;0;
4913;27/02/2019;16;24;25;57;60;0;
4914;28/02/2019;8;35;37;46;72;1;2889165,96
4915;01/03/2019;1;31;51;66;67;0;
4916;02/03/2019;27;35;39;45;50;0;
4917;06/03/2019;1;18;41;53;67;0;
4918;07/03/2019;8;18;25;35;77;0;
4919;08/03/2019;7;17;19;40;63;0;
4920;09/03/2019;11;15;50;56;64;1;4959760,65
4921;11/03/2019;5;14;31;66;78;0;
4922;12/03/2019;2;31;33;45;72;0;
4923;13/03/2019;1;15;29;34;49;1;2204757,22
4924;14/03/2019;19;31;33;42;63;0;
4925;15/03/2019;2;9;40;66;79;0;
4926;16/03/2019;12;14;27;46;61;0;
4927;18/03/2019;11;14;19;49;77;0;
4928;19/03/2019;2;16;24;47;68;0;
4929;20/03/2019;15;35;43;50;62;0;
4930;21/03/2019;13;25;29;36;60;0;
4931;22/03/2019;14;17;26;51;67;0;
4932;23/03/2019;35;52;69;75;79;0;
4933;25/03/2019;7;8;31;41;62;0;
4934;26/03/2019;1;37;44;57;80;0;
4935;27/03/2019;10;23;45;63;78;0;
4936;28/03/2019;2;13;58;64;66;0;
4937;29/03/2019;33;35;36;60;67;1;17546418,05
4938;30/03/2019;12;42;49;73;76;0;
4939;01/04/2019;5;12;18;44;69;0;
4940;02/04/2019;1;8;17;70;72;0;
4941;03/04/2019;16;34;58;61;74;0;
4942;04/04/2019;30;32;34;43;49;0;
4943;05/04/2019;5;10;33;49;62;2;2780270,57
4944;06/04/2019;3;29;45;61;76;0;
4945;08/04/2019;5;8;31;39;76;0;
4946;09/04/2019;37;49;52;53;74;0;
4947;10/04/2019;10;37;48;49;54;0;
4948;11/04/2019;10;16;65;76;78;0;
4949;12/04/2019;14;62;68;70;80;0;
4950;13/04/2019;2;6;26;37;68;0;
4951;15/04/2019;8;33;56;65;74;1;7608659,64
4952;16/04/2019;7;11;31;46;50;1;613889,19
4953;17/04/2019;14;15;23;60;71;0;
4954;18/04/2019;23;24;73;74;75;0;
4955;20/04/2019;6;13;36;39;52;1;2107621,82
4956;22/04/2019;9;28;36;50;74;0;
4957;23/04/2019;8;14;30;62;75;0;
4958;24/04/2019;30;42;65;74;76;0;
4959;25/04/2019;1;13;36;41;71;0;
4960;26/04/2019;18;23;56;62;68;0;
4961;27/04/2019;2;5;11;55;73;0;
4962;29/04/2019;13;39;53;72;73;0;
4963;30/04/2019;2;9;36;41;70;0;
4964;02/05/2019;13;46;50;61;72;0;
4965;03/05/2019;12;14;34;44;56;0;
4966;04/05/2019;20;27;49;61;79;0;
4967;06/05/2019;13;20;27;39;77;0;
4968;07/05/2019;27;38;53;72;76;1;13451546,32
4969;08/05/2019;20;23;24;41;48;0;
4970;09/05/2019;31;42;48;60;75;0;
4971;10/05/2019;28;30;70;72;73;0;
4972;11/05/2019;4;7;13;29;40;1;3220479,44
4973;13/05/2019;17;46;48;55;79;0;
4974;14/05/2019;4;13;28;30;50;0;
4975;15/05/2019;48;73;76;77;80;2;1131480,96
4976;16/05/2019;17;19;30;38;75;0;
4977;17/05/2019;2;4;31;43;66;0;
4978;18/05/2019;4;7;32;33;40;0;
4979;20/05/2019;15;40;61;68;78;1;3141500,29
4980;21/05/2019;2;9;34;35;50;1;625846,25
4981;22/05/2019;12;35;47;57;61;0;
4982;23/05/2019;2;21;31;60;70;0;
4983;24/05/2019;4;25;45;49;66;0;
4984;25/05/2019;8;13;29;61;76;0;
4985;27/05/2019;10;22;25;45;51;0;
4986;28/05/2019;6;30;32;65;71;0;
4987;29/05/2019;2;34;37;39;75;0;
4988;30/05/2019;18;32;56;58;64;0;
4989;31/05/2019;24;52;54;67;69;1;8084954,43
4990;01/06/2019;17;24;27;63;71;0;
4991;03/06/2019;25;50;60;61;63;1;1369213,05
4992;04/06/2019;27;28;41;64;71;0;
4993;05/06/2019;3;26;52;63;75;1;1396352,28
4994;06/06/2019;3;36;44;57;73;0;
4995;07/06/2019;6;32;43;49;67;0;
4996;08/06/2019;3;35;52;54;75;0;
4997;10/06/2019;10;30;43;57;75;0;
4998;11/06/2019;10;12;21;29;40;0;
4999;12/06/2019;39;46;55;66;70;0;
5000;13/06/2019;9;12;35;36;59;0;
5001;14/06/2019;12;32;45;64;80;0;
5002;24/06/2019;17;27;53;78;79;0;
5003;25/06/2019;24;50;65;72;79;0;
5004;26/06/2019;32;45;66;73;75;0;
5005;27/06/2019;29;33;64;68;74;0;
5006;28/06/2019;13;19;28;34;54;0;
5007;29/06/2019;15;19;21;43;44;1;3959908,92
5008;01/07/2019;10;11;18;37;50;0;
5009;02/07/2019;13;14;24;29;46;0;
5010;03/07/2019;17;20;45;48;62;0;
5011;04/07/2019;8;14;26;45;61;2;1609670,84
5012;05/07/2019;11;56;61;69;78;0;
5013;06/07/2019;7;13;34;68;78;0;
5014;08/07/2019;13;38;51;62;76;0;
5015;09/07/2019;26;43;52;60;76;0;
5016;10/07/2019;17;27;33;50;77;0;
5017;11/07/2019;11;18;28;30;69;0;
5018;12/07/2019;11;12;17;30;66;0;
5019;13/07/2019;32;41;45;53;66;1;7524927,82
5020;15/07/2019;7;33;44;57;65;1;665621,00
5021;16/07/2019;3;4;23;34;78;1;637075,60
5022;17/07/2019;6;10;26;39;65;0;
5023;18/07/2019;5;37;49;52;67;1;1379969,56
5024;19/07/2019;4;38;48;56;68;0;
5025;20/07/2019;6;19;46;59;61;0;
5026;22/07/2019;33;43;69;71;73;0;
5027;23/07/2019;17;21;31;61;79;0;
5028;24/07/2019;9;67;68;71;72;0;
5029;25/07/2019;5;16;53;55;74;2;2526678,83
5030;26/07/2019;5;18;28;70;75;0;
5031;27/07/2019;33;35;50;54;73;0;
5032;29/07/2019;3;12;22;29;31;0;
5033;30/07/2019;11;16;64;75;77;0;
5034;31/07/2019;12;18;26;48;56;1;3955903,90
5035;01/08/2019;23;34;50;53;78;1;643236,07
5036;02/08/2019;2;21;41;55;80;0;
5037;03/08/2019;4;18;40;49;78;0;
5038;05/08/2019;1;4;33;34;70;0;
5039;06/08/2019;13;16;28;40;56;0;
5040;07/08/2019;20;29;50;51;72;0;
5041;08/08/2019;2;17;25;41;68;0;
5042;09/08/2019;39;56;66;70;75;0;
5043;10/08/2019;17;29;33;44;70;1;8083469,71
5044;12/08/2019;35;51;64;66;72;0;
5045;13/08/2019;2;9;12;13;58;0;
5046;14/08/2019;2;16;21;46;60;0;
5047;15/08/2019;9;23;62;64;74;0;
5048;16/08/2019;19;31;38;57;74;0;
5049;17/08/2019;23;48;53;56;77;0;
5050;19/08/2019;6;16;36;45;63;0;
5051;20/08/2019;19;24;34;54;77;0;
5052;21/08/2019;2;4;36;42;56;0;
5053;22/08/2019;18;19;28;54;73;0;
5054;23/08/2019;5;29;44;74;77;0;
5055;24/08/2019;4;40;41;60;63;0;
5056;26/08/2019;15;46;53;61;72;0;
5057;27/08/2019;31;33;58;59;68;0;
5058;28/08/2019;16;30;54;61;67;0;
5059;29/08/2019;16;27;42;53;66;0;
5060;30/08/2019;3;23;29;46;57;0;
5061;31/08/2019;9;39;63;69;75;0;
5062;02/09/2019;7;9;20;33;61;0;
5063;03/09/2019;7;40;62;64;72;0;
5064;04/09/2019;6;35;58;63;73;1;32686894,02
5065;05/09/2019;15;20;66;69;76;0;
5066;06/09/2019;15;29;36;59;75;1;1520521,01
5067;09/09/2019;9;12;16;23;48;0;
5068;10/09/2019;5;27;37;39;75;0;
5069;11/09/2019;12;19;25;54;61;0;
5070;12/09/2019;30;54;55;64;78;0;
5071;13/09/2019;1;50;53;70;72;0;
5072;14/09/2019;6;15;50;51;68;0;
5073;16/09/2019;10;14;60;77;78;0;
5074;17/09/2019;9;20;31;36;69;0;
5075;18/09/2019;15;23;47;70;75;0;
5076;19/09/2019;2;16;33;38;56;0;
5077;20/09/2019;5;18;38;41;44;0;
5078;21/09/2019;5;40;47;67;78;0;
5079;23/09/2019;15;24;32;33;47;0;
5080;24/09/2019;40;44;58;60;77;1;17102388,27
5081;25/09/2019;11;21;22;69;74;0;
5082;26/09/2019;11;38;65;69;70;0;
5083;27/09/2019;37;38;49;53;72;0;
5084;28/09/2019;8;26;30;33;65;0;
5085;30/09/2019;10;36;60;73;80;1;4430635,58
5086;01/10/2019;4;12;20;45;62;0;
5087;02/10/2019;2;11;24;39;73;0;
5088;03/10/2019;7;22;56;62;66;2;1232735,16
5089;04/10/2019;8;21;31;58;69;0;
5090;05/10/2019;14;19;22;51;65;0;
5091;07/10/2019;8;25;59;60;78;0;
5092;08/10/2019;15;24;49;65;66;0;
5093;09/10/2019;25;34;54;65;66;0;
5094;10/10/2019;6;10;21;28;77;0;
5095;11/10/2019;20;24;31;39;49;0;
5096;14/10/2019;32;46;51;58;70;0;
5097;15/10/2019;9;21;22;37;52;1;9272688,65
5098;16/10/2019;32;55;70;73;77;0;
5099;17/10/2019;6;7;52;56;57;0;
5100;18/10/2019;22;27;33;38;65;0;
5101;19/10/2019;2;14;27;46;55;0;
5102;21/10/2019;8;24;56;61;62;0;
5103;22/10/2019;1;9;14;20;78;0;
5104;23/10/2019;17;18;41;61;73;0;
5105;24/10/2019;5;13;46;69;73;1;7241619,17
5106;25/10/2019;42;64;65;66;72;1;655839,81
5107;26/10/2019;4;17;31;58;60;0;
5108;28/10/2019;9;45;50;52;58;0;
5109;29/10/2019;14;34;40;42;62;0;
5110;30/10/2019;1;42;57;59;74;0;
5111;31/10/2019;2;21;22;52;74;1;3846149,54
5112;01/11/2019;5;32;42;49;62;0;
5113;04/11/2019;9;14;28;45;69;0;
5114;05/11/2019;5;11;46;48;71;0;
5115;06/11/2019;22;34;49;54;80;0;
5116;07/11/2019;7;15;16;49;79;0;
5117;08/11/2019;37;45;48;74;75;0;
5118;09/11/2019;44;45;54;66;74;1;6301157,55
5119;11/11/2019;18;29;33;36;39;0;
5120;12/11/2019;38;51;53;60;62;0;
5121;13/11/2019;1;42;45;49;75;1;2422438,00
5122;14/11/2019;5;11;34;42;77;1;716996,42
5123;16/11/2019;11;31;41;45;61;0;
5124;18/11/2019;3;38;49;50;68;0;
5125;19/11/2019;25;47;62;66;75;0;
5126;20/11/2019;16;23;42;47;75;0;
5127;21/11/2019;19;31;50;59;62;1;3945696,12
5128;22/11/2019;2;25;32;41;71;0;
5129;23/11/2019;36;50;55;69;74;0;
5130;25/11/2019;5;12;19;38;42;0;
5131;26/11/2019;26;45;46;73;80;0;
5132;27/11/2019;7;12;33;44;63;0;
5133;28/11/2019;17;35;52;54;62;0;
5134;29/11/2019;6;15;18;27;80;0;
5135;30/11/2019;1;9;14;48;56;1;7287934,41
5136;02/12/2019;41;43;51;60;61;0;
5137;03/12/2019;9;13;15;20;53;0;
5138;04/12/2019;15;25;36;39;66;0;
5139;05/12/2019;1;5;34;48;69;0;
5140;06/12/2019;2;3;6;43;73;0;
5141;07/12/2019;14;19;31;66;71;0;
5142;09/12/2019;13;29;39;50;57;0;
5143;10/12/2019;11;24;34;56;75;1;8076122,79
5144;11/12/2019;1;7;17;36;46;0;
5145;12/12/2019;8;27;29;56;80;1;1553682,75
5146;13/12/2019;4;37;47;52;79;0;
5147;14/12/2019;9;19;42;61;73;0;
5148;16/12/2019;6;11;32;64;75;0;
5149;17/12/2019;7;14;43;64;76;2;1678931,45
5150;18/12/2019;29;43;44;56;77;0;
5151;19/12/2019;29;33;51;59;60;0;
5152;20/12/2019;9;37;41;71;73;0;
5153;21/12/2019;28;33;38;42;69;0;
5154;23/12/2019;18;32;37;42;59;0;
5155;24/12/2019;1;21;42;53;79;0;
5156;26/12/2019;5;6;22;57;80;0;
5157;27/12/2019;14;21;57;58;78;0;
5158;28/12/2019;1;4;24;40;41;0;
5159;30/12/2019;2;5;22;66;78;0;
5160;02/01/2020;10;29;44;56;69;2;5914308,00
5161;03/01/2020;11;14;15;47;70;0;
5162;04/01/2020;6;11;13;33;63;1;1591781,93
5163;06/01/2020;48;56;70;71;75;0;
5164;07/01/2020;11;62;65;74;80;0;
5165;08/01/2020;5;7;18;25;57;1;2586263,92
5166;09/01/2020;6;27;32;41;55;0;
5167;10/01/2020;17;18;38;54;60;0;
5168;11/01/2020;11;26;58;61;70;0;
5169;13/01/2020;23;32;65;72;79;0;
5170;14/01/2020;4;13;16;45;80;0;
5171;15/01/2020;42;47;52;61;66;0;
5172;16/01/2020;19;33;61;69;74;0;
5173;17/01/2020;4;27;57;74;76;0;
5174;18/01/2020;8;55;57;68;79;1;9153889,71
5175;20/01/2020;3;18;31;35;61;0;
5176;21/01/2020;1;19;34;46;51;0;
5177;22/01/2020;33;37;46;74;77;0;
5178;23/01/2020;5;6;20;21;44;0;
5179;24/01/2020;21;29;31;35;37;0;
5180;25/01/2020;1;11;33;62;68;0;
5181;27/01/2020;4;12;21;44;45;0;
5182;28/01/2020;14;21;26;44;58;0;
5183;29/01/2020;20;27;28;55;58;0;
5184;30/01/2020;5;43;45;53;69;0;
5185;31/01/2020;2;39;44;49;65;0;
5186;01/02/2020;8;31;50;69;72;0;
5187;03/02/2020;16;25;41;43;55;0;
5188;04/02/2020;12;23;31;35;63;1;16620621,92
5189;05/02/2020;7;9;15;18;38;0;
5190;06/02/2020;19;24;40;60;77;0;
5191;07/02/2020;3;20;53;57;78;1;2568548,94
5192;08/02/2020;7;18;32;53;72;0;
5193;10/02/2020;23;26;28;51;62;0;
5194;11/02/2020;13;17;36;54;70;2;1225129,64
5195;12/02/2020;20;22;34;43;80;0;
5196;13/02/2020;2;15;24;30;68;0;
5197;14/02/2020;12;18;24;54;58;1;2456521,69
5198;15/02/2020;2;38;53;58;59;0;
5199;17/02/2020;34;41;62;74;79;0;
5200;18/02/2020;6;14;43;55;79;0;
5201;19/02/2020;1;27;37;48;63;0;
5202;20/02/2020;3;21;30;46;59;0;
5203;21/02/2020;9;18;30;48;71;1;5302016,24
5204;22/02/2020;14;22;34;49;77;0;
5205;26/02/2020;12;25;39;46;66;0;
5206;27/02/2020;2;3;32;49;59;0;
5207;28/02/2020;27;33;42;62;68;0;
5208;29/02/2020;33;44;45;77;78;3;1439942,66
5209;02/03/2020;4;36;56;71;80;0;
5210;03/03/2020;10;32;66;70;77;0;
5211;04/03/2020;8;26;50;70;79;0;
5212;05/03/2020;23;26;56;66;76;1;3493936,36
5213;06/03/2020;18;20;33;36;66;0;
5214;07/03/2020;9;24;31;56;60;0;
5215;09/03/2020;2;42;46;73;74;0;
5216;10/03/2020;2;31;47;55;60;0;
5217;11/03/2020;1;10;12;55;56;0;
5218;12/03/2020;3;43;63;75;80;0;
5219;13/03/2020;6;8;10;53;54;0;
5220;14/03/2020;1;12;53;61;63;1;7710887,94
5221;16/03/2020;9;39;40;52;59;0;
5222;17/03/2020;8;10;26;43;45;0;
5223;18/03/2020;7;16;49;61;80;0;
5224;19/03/2020;36;37;70;72;75;0;
5225;20/03/2020;21;24;54;65;72;0;
5226;21/03/2020;24;36;43;51;52;0;
5227;23/03/2020;6;8;49;64;68;0;
5228;24/03/2020;4;7;51;63;75;0;
5229;25/03/2020;4;6;27;57;71;0;
5230;26/03/2020;11;15;55;57;60;0;
5231;27/03/2020;7;14;34;49;63;0;
5232;28/03/2020;22;26;59;61;65;0;
5233;30/03/2020;2;23;32;38;49;0;
5234;31/03/2020;12;16;24;39;79;1;9401372,29
5235;01/04/2020;8;18;25;73;78;0;
5236;02/04/2020;13;38;51;62;74;0;
5237;03/04/2020;14;30;49;75;76;0;
5238;04/04/2020;34;37;41;67;79;0;
5239;06/04/2020;4;29;34;46;73;1;3022197,06
5240;07/04/2020;5;8;38;41;79;0;
5241;08/04/2020;14;28;36;52;60;0;
5242;09/04/2020;22;31;33;59;63;0;
5243;11/04/2020;3;15;46;52;75;0;
5244;13/04/2020;2;46;66;69;72;0;
5245;14/04/2020;8;12;23;65;69;0;
5246;15/04/2020;7;50;60;63;71;0;
5247;16/04/2020;16;21;53;60;61;0;
5248;17/04/2020;1;39;54;55;67;0;
5249;18/04/2020;2;10;11;50;70;0;
5250;20/04/2020;13;21;40;50;60;1;7976715,94
5251;22/04/2020;4;18;29;44;71;0;
5252;23/04/2020;4;21;30;49;68;0;
5253;24/04/2020;3;7;24;65;74;0;
5254;25/04/2020;14;26;47;58;70;0;
5255;27/04/2020;11;15;43;51;73;0;
5256;28/04/2020;21;25;33;57;74;0;
5257;29/04/2020;26;38;41;77;79;0;
5258;30/04/2020;4;11;44;57;70;0;
5259;02/05/2020;29;49;57;70;78;0;
5260;04/05/2020;1;7;8;23;33;0;
5261;05/05/2020;2;20;27;30;53;1;8597977,15
5262;06/05/2020;20;34;60;66;69;0;
5263;07/05/2020;4;12;26;79;80;1;1274338,34
5264;08/05/2020;3;10;22;38;45;0;
5265;09/05/2020;17;23;26;34;73;0;
5266;11/05/2020;4;10;18;58;72;0;
5267;12/05/2020;16;39;40;59;60;1;2724988,96
5268;13/05/2020;11;15;21;33;57;0;
5269;14/05/2020;8;27;34;46;54;0;
5270;15/05/2020;19;31;61;62;71;0;
5271;16/05/2020;21;22;27;34;52;0;
5272;18/05/2020;14;65;66;68;73;0;
5273;19/05/2020;13;16;17;26;60;0;
5274;20/05/2020;20;22;25;43;78;1;5463706,11
5275;21/05/2020;15;16;26;38;62;0;
5276;22/05/2020;14;29;39;54;76;0;
5277;23/05/2020;3;21;33;48;77;0;
5278;25/05/2020;6;24;35;48;63;0;
5279;26/05/2020;4;9;47;53;62;0;
5280;27/05/2020;1;48;49;52;63;0;
5281;28/05/2020;14;24;54;68;71;0;
5282;29/05/2020;20;35;36;71;77;0;
5283;30/05/2020;12;38;40;53;68;0;
5284;01/06/2020;10;12;29;65;79;0;
5285;02/06/2020;12;25;51;60;74;0;
5286;03/06/2020;33;36;44;71;75;0;
5287;04/06/2020;10;14;30;44;67;0;
5288;05/06/2020;6;24;26;29;32;0;
5289;06/06/2020;1;9;30;38;71;0;
5290;08/06/2020;10;56;62;70;78;1;19039880,06
5291;09/06/2020;46;47;65;67;71;0;
5292;10/06/2020;12;28;37;39;67;0;
5293;12/06/2020;2;18;20;23;38;1;2566267,81
5294;13/06/2020;6;25;27;49;73;0;
5295;15/06/2020;8;44;64;66;78;0;
5296;16/06/2020;7;39;43;52;59;1;2352830,67
5297;17/06/2020;4;43;65;75;78;1;681825,39
5298;18/06/2020;46;47;51;60;76;0;
5299;27/06/2020;7;17;29;55;78;5;30517183,25
5300;29/06/2020;30;40;45;75;78;0;
5301;30/06/2020;29;68;69;75;80;0;
5302;01/07/2020;21;24;30;52;53;0;
5303;02/07/2020;23;31;34;72;79;0;
5304;03/07/2020;7;8;42;46;56;0;
5305;04/07/2020;23;30;53;58;80;0;
5306;06/07/2020;11;14;49;68;69;0;
5307;07/07/2020;4;5;30;43;61;0;
5308;08/07/2020;14;16;40;60;68;0;
5309;09/07/2020;6;12;22;54;77;0;
5310;10/07/2020;8;43;58;64;79;0;
5311;11/07/2020;15;23;29;31;55;0;
5312;13/07/2020;5;10;30;35;79;0;
5313;14/07/2020;4;37;56;66;73;0;
5314;15/07/2020;4;7;34;45;74;0;
5315;16/07/2020;18;19;20;26;74;0;
5316;17/07/2020;24;30;33;72;74;0;
5317;18/07/2020;6;21;30;66;79;0;
5318;20/07/2020;20;25;37;46;79;0;
5319;21/07/2020;13;23;42;65;73;0;
5320;22/07/2020;25;29;50;71;75;0;
5321;23/07/2020;3;6;7;28;29;3;11540856,13
5322;24/07/2020;9;42;46;47;49;0;
5323;25/07/2020;35;50;61;62;66;0;
5324;27/07/2020;10;13;23;25;40;1;2504900,27
5325;28/07/2020;3;41;52;59;68;0;
5326;29/07/2020;26;35;37;50;52;0;
5327;30/07/2020;3;10;25;43;49;2;1178856,94
5328;31/07/2020;14;42;44;51;65;0;
5329;01/08/2020;12;31;36;52;74;0;
5330;03/08/2020;1;4;20;25;76;0;
5331;04/08/2020;34;49;59;70;74;0;
5332;05/08/2020;6;24;33;64;74;0;
5333;06/08/2020;16;40;43;63;77;0;
5334;07/08/2020;8;13;20;31;37;1;7446322,50
5335;08/08/2020;13;15;45;54;58;0;
5336;10/08/2020;18;35;72;77;80;0;
5337;11/08/2020;11;23;38;51;68;0;
5338;12/08/2020;5;29;52;67;73;0;
5339;13/08/2020;15;26;34;41;64;0;
5340;14/08/2020;16;43;65;66;71;2;2911936,47
5341;15/08/2020;8;21;25;34;71;0;
5342;17/08/2020;9;17;39;55;69;0;
5343;18/08/2020;13;33;44;54;59;0;
5344;19/08/2020;13;39;50;64;77;0;
5345;20/08/2020;13;16;46;54;62;0;
5346;21/08/2020;10;23;49;63;69;0;
5347;22/08/2020;5;28;31;58;76;1;6604816,89
5348;24/08/2020;39;53;55;58;78;0;
5349;25/08/2020;22;29;51;58;63;0;
5350;26/08/2020;3;6;24;39;63;1;2309126,29
5351;27/08/2020;5;10;51;70;75;1;625016,48
5352;28/08/2020;21;39;56;65;74;0;
5353;29/08/2020;25;27;67;73;77;1;1468587,17
5354;31/08/2020;13;19;41;43;58;0;
5355;01/09/2020;7;43;59;61;62;0;
5356;02/09/2020;4;13;39;54;80;0;
5357;03/09/2020;20;37;41;51;58;0;
5358;04/09/2020;6;11;38;49;58;0;
5359;05/09/2020;1;28;29;59;65;0;
5360;08/09/2020;19;37;46;61;65;0;
5361;09/09/2020;16;31;35;72;73;0;
5362;10/09/2020;35;41;64;69;70;0;
5363;11/09/2020;2;3;31;50;73;0;
5364;12/09/2020;3;38;50;69;78;0;
5365;14/09/2020;5;14;33;52;59;0;
5366;15/09/2020;15;17;41;58;76;0;
5367;16/09/2020;3;4;31;34;41;1;17199887,16
5368;17/09/2020;21;45;50;56;69;0;
5369;18/09/2020;8;41;70;72;80;0;
5370;19/09/2020;7;10;29;41;68;0;
5371;21/09/2020;2;22;37;59;77;0;
5372;22/09/2020;6;33;35;40;51;0;
5373;23/09/2020;11;45;46;54;67;0;
5374;24/09/2020;8;12;28;31;34;0;
5375;25/09/2020;5;14;39;47;79;0;
5376;26/09/2020;15;17;18;74;77;1;9243817,10
5377;28/09/2020;10;41;46;54;69;0;
5378;29/09/2020;12;19;52;64;72;0;
5379;30/09/2020;13;43;52;64;72;0;
5380;01/10/2020;14;31;32;35;62;0;
5381;02/10/2020;10;20;21;33;42;0;
5382;03/10/2020;16;30;40;44;73;0;
5383;05/10/2020;22;35;39;53;62;0;
5384;06/10/2020;17;19;21;61;63;1;7740157,23
5385;07/10/2020;10;45;53;59;65;0;
5386;08/10/2020;2;5;11;16;51;0;
5387;09/10/2020;33;35;52;65;74;0;
5388;10/10/2020;4;13;39;48;77;0;
5389;13/10/2020;4;6;16;22;75;0;
5390;14/10/2020;4;25;46;53;71;0;
